molecule_chembl_id,activity_label,standard_value,standard_units,target_chembl_id,assay_chembl_id,rdkit_canonical_smiles
CHEMBL5416078,0,49880.0,nM,CHEMBL364,CHEMBL5329407,O=[N+]([O-])c1ccc(-n2cc(COc3cccc4cc(Cl)ccc34)nn2)cc1
CHEMBL23744,0,50000.0,nM,CHEMBL364,CHEMBL993493,NS(=O)(=O)c1ccc(CNC(=O)c2cc3ccccc3oc2=O)cc1
CHEMBL381176,1,0.33,nM,CHEMBL364,CHEMBL860690,O=C(C[C@H]1NCCC[C@@H]1O)Cn1cnc2ccc(F)c(F)c2c1=O
CHEMBL185493,1,105.0,nM,CHEMBL364,CHEMBL835866,O=C(/C=N/Nc1ccc(F)cc1F)NCCCCCCCNc1ccnc2cc(Cl)ccc12
CHEMBL533429,1,636.4,nM,CHEMBL364,CHEMBL1054503,COc1ccc2nccc([C@@H](O)CN3CCC(NCc4cc5cc(C)ccc5s4)CC3)c2c1.O=C(O)C(=O)O
CHEMBL4852828,1,160.0,nM,CHEMBL364,CHEMBL6085559,CCCCCc1cc(CNC(=O)[C@H](O)C(C)(C)CO)no1
CHEMBL59367,1,721.0,nM,CHEMBL364,CHEMBL2327204,CCN(CC)CCCC(C)Nc1c2ccccc2nc2ccccc12
CHEMBL529822,1,342.55,nM,CHEMBL364,CHEMBL1054503,C=CCC1OC(=O)c2cc(OC)cc(OC)c21
CHEMBL586166,1,818.17,nM,CHEMBL364,CHEMBL1054503,COc1ccc(NC(=O)c2ccc(-c3nc(-c4cccc(C(F)(F)F)c4)cs3)cc2)cc1N1CCN(C)CC1
CHEMBL592803,0,15000.0,nM,CHEMBL364,CHEMBL730080,COc1ccc(C)cc1S(=O)(=O)Nc1ccc(Nc2nc(C)cc(N3CCCC3)n2)cc1
CHEMBL319669,1,15.5,nM,CHEMBL364,CHEMBL759678,CONC(=N)c1ccc(-c2ccc(-c3ccc(C(=N)NOC)cc3)o2)cc1
CHEMBL579320,1,285.5,nM,CHEMBL364,CHEMBL1040692,COc1ccc(-c2csc(NC(=O)COc3ccccc3Cl)n2)cc1Br
CHEMBL3229607,1,4.2,nM,CHEMBL364,CHEMBL4429519,CCCNCC(O)c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12
CHEMBL529796,1,251.19,nM,CHEMBL364,CHEMBL1054503,CN(C)S(=O)(=O)c1cc(-c2ccc3nccc(-c4cccc(S(N)(=O)=O)c4)c3c2)cnc1N
CHEMBL3098963,1,34.0,nM,CHEMBL364,CHEMBL3607894,O=C(NCCCCCCNc1ccnc2cc(Cl)ccc12)C(=O)N[C@@H]1C(=O)N(C2CCCCC2)[C@@H]1/C=C/c1ccccc1
CHEMBL536341,1,934.49,nM,CHEMBL364,CHEMBL1054503,COc1ccc2ncc(F)c(CCN3CCC(CNCc4cccc5c4OCO5)CC3)c2n1.Cl
CHEMBL578294,1,150.8,nM,CHEMBL364,CHEMBL1040691,COc1ccc(Nc2cc(C)nc(NCc3ccccc3)n2)cc1
CHEMBL1159650,1,797.0,nM,CHEMBL364,CHEMBL1678152,CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
CHEMBL3338010,0,32000.0,nM,CHEMBL364,CHEMBL3382915,Cc1cc(C)c(Nc2nc(Cl)nc(Nc3ccc(C#N)cc3)n2)c(Br)c1
CHEMBL580021,1,410.39,nM,CHEMBL364,CHEMBL1054503,CC(C)CNCc1ccc(-c2cccc(CN(C(=O)Nc3ccccc3)C3CCN(Cc4ccccc4)CC3)c2)cc1.O=C(O)C(F)(F)F
CHEMBL1213047,0,24000.0,nM,CHEMBL364,CHEMBL1217000,N#C/C(C(N)=O)=C1/C(=O)Nc2ccccc21
CHEMBL519110,1,76.96,nM,CHEMBL364,CHEMBL937850,Oc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1CNCC12CCCN1CCC2
CHEMBL3393853,1,130.0,nM,CHEMBL364,CHEMBL3396789,Cc1ccc(CNC2CCCCC2)c(O)c1
CHEMBL547866,1,684.21,nM,CHEMBL364,CHEMBL1054503,O=C(Nc1cccc(-c2cccc(CN3CCCC3)c2)c1)c1ccc(Cl)cc1.O=C(O)C(F)(F)F
CHEMBL3601846,1,60.0,nM,CHEMBL364,CHEMBL3602235,Oc1ccc(CCCc2ccccc2)cc1CN1CCCCC1
CHEMBL237612,1,520.0,nM,CHEMBL364,CHEMBL898381,CN(C)C12CC(OC(=O)CN3CCCCC3)C(C(c3ccccc3)C1)C(c1ccccc1)C2
CHEMBL547096,1,838.44,nM,CHEMBL364,CHEMBL1054503,O=C(O)C(F)(F)F.OC1CCCN(Cc2ccc(-c3ccc(-c4nc5ccccc5[nH]4)cc3)cc2)C1
CHEMBL4786530,1,155.0,nM,CHEMBL364,CHEMBL4671339,Fc1ccc(/C=C/c2cc(Nc3ccc(N4CCCCC4)cc3)c3cc(Cl)ccc3n2)cc1
CHEMBL1258083,0,190000.0,nM,CHEMBL364,CHEMBL1260544,Cc1cc(O)c(C)c(CC[C@](C)(O)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)c1O
CHEMBL4290170,1,41.0,nM,CHEMBL364,CHEMBL4268540,CC1=C[C@@H](C)[C@H]2[C@@H]3C(=O)C(Cl)(Cl)C(=O)[C@H](C)C(=O)O[C@@H](C)/C=C/C=C\[C@@H](C)[C@@H]3C=C[C@@H]2C1
CHEMBL2414898,1,590.0,nM,CHEMBL364,CHEMBL2416703,CN1CCN(C23CC(NCCC(=O)N4CCCC4)C(C(c4ccccc4)C2)C(c2ccccc2)C3)CC1
CHEMBL4069135,1,1.6,nM,CHEMBL364,CHEMBL4008052,NCCOCCOc1ccc([C@H]2CC[C@]3(CC2)OOC2(O3)C3CC4CC(C3)CC2C4)cc1
CHEMBL1784712,0,10000.0,nM,CHEMBL364,CHEMBL1785544,FC(F)(F)c1ccc(Nc2cc(C(F)(F)F)nc3ncnn23)cc1
CHEMBL531460,1,155.59,nM,CHEMBL364,CHEMBL1054503,COc1cc(NC(=O)N2CCOC(CCN3CCC4(CCc5ccccc54)CC3)(c3ccc(Cl)c(Cl)c3)C2)cc(OC)c1OC
CHEMBL547698,1,771.11,nM,CHEMBL364,CHEMBL1054503,CCOc1cc(C)ccc1C1CCN(CCCCNC(=O)c2cnc(-c3ccc(C(F)(F)F)cc3)[nH]2)CC1
CHEMBL3401414,1,280.0,nM,CHEMBL364,CHEMBL3407061,CN(C)C12CCNC(C(c3ccccc3)C1)C(c1ccccc1)C2.Cl
CHEMBL533181,1,732.76,nM,CHEMBL364,CHEMBL1054503,CCCCCCNC(=O)c1nn(CCN2CCC(N3CCCC3)CC2)cc1-c1ccc(Cl)c(Cl)c1
CHEMBL579720,1,516.0,nM,CHEMBL364,CHEMBL1040691,Nc1nc(Cl)nc2ccccc12
CHEMBL526972,1,689.3,nM,CHEMBL364,CHEMBL1054503,COc1ccc2nccc(NCC3(O)CCC(NCc4ccc5c(n4)NC(=O)CS5)CC3)c2n1.Cl
CHEMBL534341,1,36.19,nM,CHEMBL364,CHEMBL1054503,CCCN(CCC)C(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC(C)(C)c2cccc(C(F)(F)F)c2)cc(N2CCCCS2(=O)=O)c1
CHEMBL545828,1,911.41,nM,CHEMBL364,CHEMBL1054503,COc1c(C2=CCN(CCCCNC(=O)c3ccc(-c4ccc(C#N)cc4)cc3)CC2)ccc2c1CCCC2
CHEMBL4096863,1,18.0,nM,CHEMBL364,CHEMBL4016437,Cc1[nH]nc2c1C(c1cc(-c3ccnnc3)cc(C(F)(F)F)c1)(C(C)C)C(C#N)=C(N)O2
CHEMBL582539,1,529.92,nM,CHEMBL364,CHEMBL1054503,Cc1cc(NC(=O)Nc2ccc3sccc3c2)c2ccccc2n1
CHEMBL577873,0,12500.0,nM,CHEMBL364,CHEMBL1040691,CC1CCN(C(=O)C2CCCN(S(=O)(=O)c3ccc4[nH]c(-c5ccccc5)nc4c3)C2)CC1
CHEMBL2089234,1,210.0,nM,CHEMBL364,CHEMBL2089836,Cc1cc(Cl)nc(NCCNc2ccnc3cc(Cl)ccc23)n1
CHEMBL2171052,0,15000.0,nM,CHEMBL364,CHEMBL2176180,CCOC(=O)c1c(-c2ccc3c(c2)OCO3)[nH]c2cc(Cl)c(OC)cc2c1=O
CHEMBL1169911,1,116.0,nM,CHEMBL364,CHEMBL1173896,FC(F)(F)Oc1ccc(Nc2cc(Nc3nccn3-c3cccc(C(F)(F)F)c3)nc(Oc3ccccc3)n2)cc1
CHEMBL3234049,1,183.0,nM,CHEMBL364,CHEMBL3241686,Clc1cccc(-c2ccc3ncc(-c4ccncc4)n3n2)c1
CHEMBL546149,1,764.56,nM,CHEMBL364,CHEMBL1054503,O=S(=O)(c1cccc2cccnc12)N1CCN(C2CCCCC2)CC1
CHEMBL559003,0,43000.0,nM,CHEMBL364,CHEMBL1055835,Cc1ccc(S(=O)(=O)N[C@@H](Cc2ccccc2)[C@H](O)CN2CCN(Cc3ccc(F)cc3)CC2)cc1
CHEMBL546130,1,532.96,nM,CHEMBL364,CHEMBL1054503,CNC(=O)c1ccccc1Nc1nc(Nc2cccc(CS(C)(=O)=O)c2)ncc1C.O=CO
CHEMBL529399,1,789.0,nM,CHEMBL364,CHEMBL1054503,O=C(Nc1cccc(C(F)(F)F)c1)c1ccc(S(=O)(=O)NC2CCN(CC3CCCCC3)C2)cc1.O=C(O)C(F)(F)F
CHEMBL584638,1,966.0,nM,CHEMBL364,CHEMBL1040692,CCCCCN(CC(=O)Nc1cc(C(C)(C)C)nn1-c1ccc(Cl)c(Cl)c1)C(=O)c1ccc2c(c1)OCO2
CHEMBL1939156,1,58.5,nM,CHEMBL364,CHEMBL1941884,CCCCc1cc2c(=O)c(-c3ccc(Oc4ccc(OC(F)(F)F)cc4)cc3C)c(C)[nH]c2cc1OCCOc1ccccc1
CHEMBL462810,0,38000.0,nM,CHEMBL364,CHEMBL978458,CC/C=C\C/C=C\C/C=C\CCCC(=O)NCCc1ccc(O)cc1
CHEMBL235322,1,450.0,nM,CHEMBL364,CHEMBL898381,O=C(/C=C/c1ccccc1)OC1CC2(N3CCCCC3)CC(c3ccccc3)C1C(c1ccccc1)C2
CHEMBL536614,1,915.25,nM,CHEMBL364,CHEMBL1054503,Clc1ccccc1/C=C/c1cncnc1Nc1ccc2[nH]c(Cc3ccccc3)nc2c1
CHEMBL5407217,0,10000.0,nM,CHEMBL364,CHEMBL5345227,O=C(O)CNc1ccnc2cc(Cl)ccc12
CHEMBL587068,1,937.28,nM,CHEMBL364,CHEMBL1054503,O=C(O)c1cccc2c(-c3ccncc3)cccc12
CHEMBL527470,1,616.13,nM,CHEMBL364,CHEMBL1054503,Oc1cc2c(cc1CN1CCN(Cc3ccc(Cl)s3)CC1)CCC2
CHEMBL533306,1,710.64,nM,CHEMBL364,CHEMBL1054503,Cc1c(C(=O)NC2CCC(CN3CCC(c4c[nH]c5ccccc45)CC3)CC2)cnn1-c1c(Cl)cc(Cl)cc1Cl
CHEMBL397383,0,56000.0,nM,CHEMBL364,CHEMBL1776684,O=C1[C@H]2Cc3c([nH]c4ccccc34)[C@@H](c3ccc4c(c3)OCO4)N2C(=O)CN1c1cncnc1
CHEMBL579374,1,591.0,nM,CHEMBL364,CHEMBL1040692,CCCCCN(C(=O)c1cccc([N+](=O)[O-])c1)C(CC)c1nc2ccccc2c(=O)n1-c1ccccc1OC
CHEMBL2030291,1,59.0,nM,CHEMBL364,CHEMBL2033120,Cc1c(-c2ccc(-c3ccc(OC(F)(F)F)cc3)cc2)[nH]c2ccccc2c1=O
CHEMBL1834211,1,40.0,nM,CHEMBL364,CHEMBL1837079,CCN(CC)c1ccc2nc3c4ccccc4/c(=N\c4ccc(OC)cc4)cc-3oc2c1
CHEMBL530070,1,924.37,nM,CHEMBL364,CHEMBL1054503,CN(C)c1ccc(CN2CCC(NC(=O)c3ccc(-c4cccc(Cl)c4)s3)CC2)cc1.O=C(O)C(F)(F)F
CHEMBL194650,0,78000.0,nM,CHEMBL364,CHEMBL885085,CCOP(=O)(CC(=O)NCC1OC(n2ccc(=O)[nH]c2=O)CC1O)OCC
CHEMBL578314,1,34.1,nM,CHEMBL364,CHEMBL1040692,O=C1C(N2CCCCC2)=C(N2CCCCC2)C(=O)c2ccccc21
CHEMBL555708,1,260.0,nM,CHEMBL364,CHEMBL1016909,C[n+]1c2ccccc2c(C(=O)O)c2[nH]c3ccc(Br)cc3c21.[Cl-]
CHEMBL3771283,0,10000.0,nM,CHEMBL364,CHEMBL3773518,COc1cc(NC(C)CCCNc2c(OC)c(=O)c2=O)c2ncccc2c1
CHEMBL248087,0,64000.0,nM,CHEMBL364,CHEMBL1776684,O=C1[C@H]2Cc3c([nH]c4ccccc34)[C@@H](c3ccc4c(c3)OCO4)N2C(=O)CN1c1ccsc1
CHEMBL4761713,1,180.0,nM,CHEMBL364,CHEMBL4704380,CN1CCOC2(CCN(c3nccc4[nH]c(-c5cc(F)cc(F)c5)nc34)CC2)C1
CHEMBL1682716,1,277.3,nM,CHEMBL364,CHEMBL1687072,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(CCCNC(=O)NC2CCCC2)[C@H](C)[C@@H](O)[C@]1(C)O
CHEMBL3437799,1,780.8,nM,CHEMBL364,CHEMBL4649964,CCC1CN(CC(=O)NCCN2CCCCC2)c2ccccc2S1
CHEMBL599919,1,11.53,nM,CHEMBL364,CHEMBL1040692,Cc1ccn2c(NC(C)(C)CC(C)(C)C)c(-c3ccccc3OC(=O)CC(C)C)nc2c1
CHEMBL533334,1,237.3,nM,CHEMBL364,CHEMBL1054503,CN(C)CCN(C)Cc1cccc(-c2ccc3c(Nc4cc(O)c(Cl)cc4F)ccnc3c2)c1
CHEMBL4073208,1,3.0,nM,CHEMBL364,CHEMBL4016437,COC(=O)c1ccc(-c2cc(C#N)cc(C3(C(C)C)C=C(N)Oc4n[nH]c(C)c43)c2)s1
CHEMBL605951,1,655.0,nM,CHEMBL364,CHEMBL1040692,COc1cc2c(-c3cc(Br)ccc3O)nc3c(c(-c4ccccc4)nn3-c3ccccc3)c2cc1OC
CHEMBL532464,1,3.2,nM,CHEMBL364,CHEMBL1054503,Nc1nc(N)c2c(ccc3c2ccn3Cc2ccc3c(c2)OCO3)n1
CHEMBL586800,1,718.83,nM,CHEMBL364,CHEMBL1054503,O=C(Nc1ccc(-c2cccc(-c3nc4cc(F)ccc4[nH]3)c2)cc1)c1ccncc1
CHEMBL3329597,0,16120.0,nM,CHEMBL364,CHEMBL3363211,CCOC(=O)/C=C/c1cccc(NS(=O)(=O)c2ccc(C)cc2)c1
CHEMBL585250,1,865.0,nM,CHEMBL364,CHEMBL1040692,CC1=NOC(=O)/C1=C/c1ccc(-c2ccc([N+](=O)[O-])cc2)o1
CHEMBL587732,1,632.17,nM,CHEMBL364,CHEMBL1054503,Cc1ccc2nc(-c3ccc(/C=C/C(=O)NC4CCN(Cc5ccccc5)CC4)cc3)[nH]c2c1C
CHEMBL1256108,0,13212.0,nM,CHEMBL364,CHEMBL1261025,COc1ccc2c(=O)cc(C)[nH]c2c1
CHEMBL2030316,1,280.0,nM,CHEMBL364,CHEMBL2033120,Cc1c(-c2ccc(-c3ccc(OC(F)(F)F)cc3)nc2)[nH]c2ccc(O)cc2c1=O
CHEMBL3482746,1,952.57,nM,CHEMBL364,CHEMBL4649964,COCCN(C)Cc1cc(Cl)ccc1OCC(O)CN1CCCCCC1
CHEMBL4546943,0,15000.0,nM,CHEMBL364,CHEMBL4321528,COC(=O)CC[C@]1(COC(C)=O)C2=C(CC[C@H]1C(C)(C)O)[C@]1(C)CC[C@H]([C@H](C)[C@@H]3CC=C(C)C(=O)O3)[C@@]1(C)CC2
CHEMBL586972,1,938.21,nM,CHEMBL364,CHEMBL1054503,NC(=O)c1ccsc1NC(=O)CNC(c1ccccc1)c1ccccc1
CHEMBL588966,1,890.53,nM,CHEMBL364,CHEMBL1054503,Cc1c(C)n(C2CCCC2)c2ncnc(OC3CCN(CC(=O)NCC4CC4)CC3)c12
CHEMBL6142603,0,38000.0,nM,CHEMBL364,CHEMBL6121869,O=C(Nc1ccc(Cl)cc1)Nc1cccc(S(=O)(=O)N2CCCC2)c1
CHEMBL537494,1,750.44,nM,CHEMBL364,CHEMBL1054503,O=C(Nc1cc(F)cc(F)c1)NC1CCN(CCCCCNC(=O)C2CC2c2ccc(Cl)c(Cl)c2)CC1
CHEMBL533861,1,527.69,nM,CHEMBL364,CHEMBL1054503,O=C(/C=C/c1ccc(Cl)c(Cl)c1)NCCCCCN1CCC(NC(=S)Nc2ccc(Cl)c(Cl)c2)CC1
CHEMBL533729,1,408.26,nM,CHEMBL364,CHEMBL1054503,CC(Nc1ccc2c(c1)OCCO2)C(=O)Nc1cc(C(F)(F)F)ccc1N1CCOCC1
CHEMBL193319,1,1.6,nM,CHEMBL364,CHEMBL834671,CCc1sc[n+](CCCCCCCCCCCC[n+]2csc(CC)c2C)c1C.[I-].[I-]
CHEMBL527700,1,128.1,nM,CHEMBL364,CHEMBL1040691,CCOC(=O)c1[nH]c2ccccc2c1N=NN(C)C
CHEMBL585547,1,730.0,nM,CHEMBL364,CHEMBL1045775,Clc1ccc(C2CC3(N4CCCCC4)CCN(CCc4ccccc4)C2C(c2ccc(Cl)cc2)C3)cc1
CHEMBL548926,1,232.89,nM,CHEMBL364,CHEMBL1054503,CN(C)CCNCc1cccc(-c2ccc3c(Nc4ccc(Oc5ccccn5)cc4)ccnc3c2)c1
CHEMBL3401703,1,9.0,nM,CHEMBL364,CHEMBL3405931,Clc1ccc2c(NCCNCc3ccc(-c4ccccc4)o3)ccnc2c1
CHEMBL581528,1,301.49,nM,CHEMBL364,CHEMBL1054503,COCC(=O)Nc1nc2ccccc2[nH]1
CHEMBL531342,1,797.39,nM,CHEMBL364,CHEMBL1054503,CCNc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCCC(C)(C)C)c(F)c(N2CCCCS2(=O)=O)c1.O=CO
CHEMBL90703,1,65.0,nM,CHEMBL364,CHEMBL754549,CCCC1N=C(N)N=C(N)N1c1ccc(Cl)cc1
CHEMBL576725,1,532.0,nM,CHEMBL364,CHEMBL1040691,O=C(O)/C=C/C(=O)O.O=C1Cc2ccccc2C(=C2CCNCC2)c2ccsc21
CHEMBL531887,1,175.0,nM,CHEMBL364,CHEMBL1054503,Cl.NOCCCCOc1cc(Cl)c(Cl)cc1Cl
CHEMBL602185,1,481.0,nM,CHEMBL364,CHEMBL1040692,CCc1c(C(=O)N2CCN(C(=O)CCl)C(C)C2)cnn1-c1nc(-c2ccc(Br)cc2)cs1
CHEMBL3472372,1,388.7,nM,CHEMBL364,CHEMBL4649964,CN(Cc1ccsc1)c1nc(-c2ccccn2)nc2c1CCNCC2
CHEMBL602367,1,314.9,nM,CHEMBL364,CHEMBL1040692,CC[C@@H](C(=O)[C@@H](C)C(O)[C@H](C)CCc1ccc(C)c(O)c1C(=O)O)C1O[C@](CC)(C2CC[C@](O)(CC)[C@H](C)O2)C[C@@H]1C
CHEMBL577604,1,381.0,nM,CHEMBL364,CHEMBL1040691,N#CC(=CC=Cc1ccc([N+](=O)[O-])o1)c1nc2ccccc2[nH]1
CHEMBL587058,1,348.0,nM,CHEMBL364,CHEMBL1040692,CCCCCCN(C(=O)c1ccc(C(C)(C)C)cc1)C(CC)c1nc2ccccc2c(=O)n1-c1ccccc1OC
CHEMBL567780,1,630.0,nM,CHEMBL364,CHEMBL1047861,COc1ccc2c(c1)C(=O)C(c1ccc(-c3ccc(Cl)cc3)cc1)=[N+]2[O-]
CHEMBL408323,1,212.0,nM,CHEMBL364,CHEMBL934468,CCOc1ccc2c(N/N=C/c3ccc(OC)cc3)cc(C)nc2c1
CHEMBL4798754,1,0.52,nM,CHEMBL364,CHEMBL4768941,Br.NC1=NC(c2ccccc2)N(OCCCc2ccccc2)C(N)=N1
CHEMBL587322,1,962.14,nM,CHEMBL364,CHEMBL1054503,Cc1cc2nc(-c3ccc(C(=O)NCc4cccc(F)c4)cc3)[nH]c2cc1C
CHEMBL597446,1,92.1,nM,CHEMBL364,CHEMBL1040692,COc1ccc(/C=C/C(=O)NC(=O)c2ccccc2O)cc1
CHEMBL536655,1,135.2,nM,CHEMBL364,CHEMBL1040691,COC(=O)C1=CNC=C(C(=O)OC)C1c1ccc(Cl)c([N+](=O)[O-])c1
CHEMBL5396340,1,10.0,nM,CHEMBL364,CHEMBL5320285,CN1C(=O)c2ccc(OC(F)(F)F)cc2N2C(=O)CCC12C(=O)Nc1cccc(Cl)c1
CHEMBL601588,1,643.0,nM,CHEMBL364,CHEMBL1040691,CC(=O)C1C(=O)c2c(cccc2[N+](=O)[O-])C1=Nc1ccccc1C
CHEMBL546948,1,968.92,nM,CHEMBL364,CHEMBL1054503,COc1ccc2nccc([C@@H](O)CN3CCC(NC(=O)c4cc5ccccc5[nH]4)CC3)c2c1.CS(=O)(=O)O
CHEMBL3603906,1,840.0,nM,CHEMBL364,CHEMBL3606488,COc1ccc(CN(C(=O)n2cnc(S(=O)(=O)[C@@H]3C[C@H]4CC[C@@H]3C4)n2)C(C)C)cc1
CHEMBL3219285,1,410.0,nM,CHEMBL364,CHEMBL3223444,CCOC(=O)c1cn(C2CC2)c2cc(N3CCN(CCC45CC6CC(CC(C6)C4)C5)CC3)c(F)cc2c1=O
CHEMBL63479,0,104000.0,nM,CHEMBL364,CHEMBL762015,OC1(Cc2ccc3c(c2)OCO3)c2ccccc2C2=NCCCN21
CHEMBL580394,1,817.37,nM,CHEMBL364,CHEMBL1054503,CCCCCCCN(Cc1ccc(OC(C)(C)C(=O)OCC)cc1)C(=O)Nc1ccc(Cl)cc1OCC
CHEMBL3289165,1,230.0,nM,CHEMBL364,CHEMBL3296470,CCOc1ccc(C(=O)NOCCCCCC(=O)NO)cc1
CHEMBL530687,1,845.55,nM,CHEMBL364,CHEMBL1054503,CN1CCC(NCc2ccc(-c3ccc(S(=O)(=O)NC4CCC4)s3)cc2)CC1.O=C(O)C(F)(F)F
CHEMBL3353682,1,47.0,nM,CHEMBL364,CHEMBL3383334,Clc1ccc2c(NCCCCNc3nccc(Nc4ccc(Br)cc4)n3)ccnc2c1
CHEMBL5198668,0,32400.0,nM,CHEMBL364,CHEMBL5106005,Cc1ccc(-c2cc3c(=O)[nH]c(NC(C)(C)C)nc3s2)cc1
CHEMBL3819205,1,130.0,nM,CHEMBL364,CHEMBL3820737,Cc1cc(N2CCN(c3ccnc4cc(Cl)ccc34)CC2)nc(N2CCNCC2)n1
CHEMBL548804,1,803.5,nM,CHEMBL364,CHEMBL1054503,COc1cc(C=CC(=O)N2CCC(CN3CCC(c4c[nH]c5ccccc45)CC3)CC2)cc(OC)c1
CHEMBL6133017,1,1.3,nM,CHEMBL364,CHEMBL6109949,CC(C)C[C@H](NC(=O)[C@H](CCC1CCCCC1)NC(=O)[C@@H]1C[C@H](C)CN1C(=O)c1ccc(F)cc1)C(=O)NC(C)(C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)NCCC(=O)N[C@@H](C)CN(C)C
CHEMBL4745404,1,27.0,nM,CHEMBL364,CHEMBL4737844,N[C@H](C(=O)N1CC(CNc2ccc(F)cc2)C2(C1)CN(c1cc(F)cc(F)c1)C2)c1ccc(O)cc1
CHEMBL3819137,1,50.0,nM,CHEMBL364,CHEMBL3820736,Cc1cc(NCCNc2ccnc3cc(Cl)ccc23)nc(NCCCCCCO)n1
CHEMBL4944085,0,10000.0,nM,CHEMBL364,CHEMBL4888491,CCCN(CCC)CCN1C(=O)[C@@H]2C(C(=O)Nc3cc(Cl)cc(Cl)c3)[C@@H]3C=C[C@]2(O3)C1C(=O)NC1CCCCC1
CHEMBL3349406,1,20.0,nM,CHEMBL364,CHEMBL763544,C[C@@H]1CC[C@H]2C(CSc3ccccc3)C(=O)O[C@@H]3O[C@]4(C)CC[C@@H]1[C@]32OO4
CHEMBL3321979,1,80.0,nM,CHEMBL364,CHEMBL3371904,CN1CCC(c2ccc3nc(Nc4ncc(C(F)(F)F)cc4Cl)[nH]c3c2)CC1
CHEMBL342008,0,64000.0,nM,CHEMBL364,CHEMBL1776684,O=C1NCC(=O)N2[C@H](c3ccc4c(c3)OCO4)c3[nH]c4ccccc4c3C[C@H]12
CHEMBL4984823,1,447.0,nM,CHEMBL364,CHEMBL4888490,C[C@@H](CN)N(C)c1ccnc2cc(Br)cnc12
CHEMBL2414259,1,170.2,nM,CHEMBL364,CHEMBL2415451,CC(C)(C)n1nnnc1C(NCCCNc1ccnc2cc(Cl)ccc12)c1cccc2ccccc12
CHEMBL524600,1,218.95,nM,CHEMBL364,CHEMBL1054503,CCNc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC(C)CCCC(C)C)cc(N2CCCS2(=O)=O)c1.O=CO
CHEMBL527386,1,630.23,nM,CHEMBL364,CHEMBL1054503,O=C(/C=C/c1ccc(Cl)c(Cl)c1)N1CCC(CN2CCC(Cc3cc4ccccc4[nH]3)CC2)CC1
CHEMBL3785493,1,18.0,nM,CHEMBL364,CHEMBL3789224,CC(=O)N1N=C(c2ccc(Br)cc2)CC1c1cc2ccccc2nc1N1CCOCC1
CHEMBL532858,1,283.8,nM,CHEMBL364,CHEMBL1040692,CCCCCc1ccc(C(=O)N(CCCC(C)Nc2cc(OC)cc3cccnc23)Cc2ccc(OC)c(OC)c2)cc1
CHEMBL547578,1,117.67,nM,CHEMBL364,CHEMBL1054503,COc1cc2nc(NCc3cccc(CNC(=O)c4ccc(-c5ccc(C(C)=O)cc5)cc4)c3)nc(N)c2cc1OC.O=C(O)C(F)(F)F
CHEMBL365799,1,3.0,nM,CHEMBL364,CHEMBL833446,CCN(CC)CCCOc1ccccc1-c1ccccc1
CHEMBL4080853,1,30.0,nM,CHEMBL364,CHEMBL4018984,CN1CCc2ncc(Nc3nnc(-c4cc(-c5cccnc5)cc(C(F)(F)F)c4)o3)cc2C1
CHEMBL4577551,0,65330.0,nM,CHEMBL364,CHEMBL4312172,O=C(O)c1ccccc1SCc1cn(C/C=C/c2ccccc2)nn1
CHEMBL600100,1,914.0,nM,CHEMBL364,CHEMBL1040692,Cc1ccc(C=Cc2ccc(N(C)C)cc2)[n+](C)c1
CHEMBL3221169,0,25000.0,nM,CHEMBL364,CHEMBL3226933,CCOC(=O)c1sc(SC(C)C)c(C#N)c1Oc1ccccc1
CHEMBL1760531,0,20000.0,nM,CHEMBL364,CHEMBL1764233,O=C1C(=O)N(CCCCBr)c2ccc([N+](=O)[O-])cc21
CHEMBL1947242,0,17300.0,nM,CHEMBL364,CHEMBL1949018,COc1cccc2c1C[C@@H]1[C@H](/C=C/c3ccccc3)c3c(OC)cccc3O[C@]1(c1ccccc1)O2
CHEMBL3115460,0,260170.0,nM,CHEMBL364,CHEMBL3118779,C=C(C)Cn1ccc(=O)c2ccc(Cl)cc21
CHEMBL546041,1,844.01,nM,CHEMBL364,CHEMBL1054503,NC1=NC(c2ccccc2)(c2ccccc2)C(=O)N1CCOc1ccccc1
CHEMBL546270,1,871.65,nM,CHEMBL364,CHEMBL1054503,CCCc1ccc(S(=O)(=O)NC2CCN(C(=O)Nc3ccc(I)cc3)CC2)cc1
